User_ID,User_Type,Start_Location,Temperature_C,Route_Preference,Hydration_Stops_Clicked,Premium_Plan_Purchased,Cooling_Kit_Revenue_AED,App_Rating,Total_Revenue_AED,Heat_Severity
11548,Daily Commuter,Downtown Dubai,39,Indoor Shortcut,0,1,0.0,2,20.0,Moderate Summer (<42°C)
11549,Tourist,DIFC,37,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11550,Daily Commuter,Marina,38,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11551,Leisure Resident,Downtown Dubai,32,Shaded Walking,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11552,Daily Commuter,Jumeirah,43,Indoor Shortcut,4,0,0.0,5,0.0,Extreme (>42°C)
11553,Leisure Resident,Deira,47,Shaded Walking,2,1,0.0,4,20.0,Extreme (>42°C)
11554,Leisure Resident,Downtown Dubai,41,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11555,Tourist,Downtown Dubai,41,Shaded Walking,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11556,Tourist,DIFC,45,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11557,Daily Commuter,DIFC,41,Shaded Walking,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11558,Daily Commuter,DIFC,41,Shaded Walking,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11559,Leisure Resident,Jumeirah,42,Metro-Taxi Combo,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11560,Leisure Resident,DIFC,33,Metro-Taxi Combo,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11561,Daily Commuter,Downtown Dubai,39,Indoor Shortcut,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11562,Tourist,DIFC,38,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11563,Daily Commuter,Marina,39,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11564,Tourist,DIFC,32,Indoor Shortcut,2,1,0.0,4,20.0,Moderate Summer (<42°C)
11565,Leisure Resident,Jumeirah,33,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11566,Daily Commuter,Marina,46,Indoor Shortcut,3,0,0.0,4,0.0,Extreme (>42°C)
11567,Daily Commuter,Downtown Dubai,32,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11568,Tourist,Downtown Dubai,36,Indoor Shortcut,0,1,0.0,5,20.0,Moderate Summer (<42°C)
11569,Daily Commuter,Deira,33,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11570,Daily Commuter,Marina,34,Indoor Shortcut,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11571,Daily Commuter,Deira,45,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11572,Tourist,Marina,39,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11573,Daily Commuter,Marina,43,Metro-Taxi Combo,3,0,0.0,5,0.0,Extreme (>42°C)
11574,Leisure Resident,Jumeirah,41,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11575,Tourist,Deira,48,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
11576,Tourist,Jumeirah,42,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11577,Tourist,Marina,33,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11578,Daily Commuter,Downtown Dubai,35,Metro-Taxi Combo,3,1,0.0,3,20.0,Moderate Summer (<42°C)
11580,Daily Commuter,Jumeirah,46,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
11581,Tourist,Deira,44,Metro-Taxi Combo,4,1,0.0,4,20.0,Extreme (>42°C)
11582,Daily Commuter,Deira,39,Indoor Shortcut,3,1,0.0,4,20.0,Moderate Summer (<42°C)
11583,Daily Commuter,Jumeirah,35,Indoor Shortcut,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11584,Daily Commuter,Deira,41,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11585,Leisure Resident,DIFC,36,Shaded Walking,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11586,Tourist,Downtown Dubai,47,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
11587,Daily Commuter,Downtown Dubai,32,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11588,Daily Commuter,Downtown Dubai,43,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
11589,Daily Commuter,Deira,33,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11590,Daily Commuter,Deira,39,Shaded Walking,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11591,Daily Commuter,Marina,47,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11592,Leisure Resident,Marina,36,Shaded Walking,4,1,0.0,5,20.0,Moderate Summer (<42°C)
11593,Tourist,Downtown Dubai,44,Metro-Taxi Combo,2,1,0.0,5,20.0,Extreme (>42°C)
11594,Tourist,DIFC,34,Shaded Walking,3,1,0.0,4,20.0,Moderate Summer (<42°C)
11595,Daily Commuter,Marina,39,Metro-Taxi Combo,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11596,Daily Commuter,Marina,43,Indoor Shortcut,5,0,0.0,4,0.0,Extreme (>42°C)
11597,Tourist,Deira,33,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11598,Tourist,DIFC,42,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11599,Tourist,Downtown Dubai,43,Metro-Taxi Combo,3,0,0.0,4,0.0,Extreme (>42°C)
11600,Leisure Resident,Marina,44,Shaded Walking,0,0,0.0,4,0.0,Extreme (>42°C)
11601,Tourist,DIFC,36,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11602,Tourist,DIFC,43,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11603,Tourist,Downtown Dubai,33,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11604,Daily Commuter,DIFC,36,Shaded Walking,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11605,Tourist,DIFC,38,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11606,Daily Commuter,DIFC,43,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11607,Tourist,Marina,47,Shaded Walking,2,1,0.0,5,20.0,Extreme (>42°C)
11608,Leisure Resident,Downtown Dubai,39,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11609,Tourist,DIFC,40,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11610,Daily Commuter,DIFC,46,Metro-Taxi Combo,0,0,0.0,5,0.0,Extreme (>42°C)
11611,Leisure Resident,Marina,36,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11612,Daily Commuter,Downtown Dubai,44,Metro-Taxi Combo,5,1,45.0,4,65.0,Extreme (>42°C)
11613,Daily Commuter,Deira,36,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11614,Tourist,Marina,42,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11615,Tourist,Downtown Dubai,41,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11616,Daily Commuter,DIFC,44,Indoor Shortcut,2,1,0.0,3,20.0,Extreme (>42°C)
11617,Leisure Resident,Downtown Dubai,40,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11618,Daily Commuter,Downtown Dubai,45,Shaded Walking,2,0,0.0,3,0.0,Extreme (>42°C)
11619,Daily Commuter,Downtown Dubai,46,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
11620,Daily Commuter,Deira,41,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11621,Daily Commuter,Downtown Dubai,38,Shaded Walking,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11622,Tourist,Deira,39,Indoor Shortcut,2,0,0.0,1,0.0,Moderate Summer (<42°C)
11623,Daily Commuter,DIFC,34,Metro-Taxi Combo,5,0,0.0,5,0.0,Moderate Summer (<42°C)
11624,Leisure Resident,Deira,46,Indoor Shortcut,3,0,0.0,4,0.0,Extreme (>42°C)
11625,Tourist,DIFC,47,Shaded Walking,4,0,0.0,3,0.0,Extreme (>42°C)
11626,Daily Commuter,DIFC,35,Indoor Shortcut,1,1,45.0,4,65.0,Moderate Summer (<42°C)
11627,Tourist,Deira,37,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11628,Daily Commuter,Marina,32,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11629,Tourist,Jumeirah,35,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11630,Daily Commuter,Downtown Dubai,42,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11631,Daily Commuter,Jumeirah,43,Metro-Taxi Combo,5,0,0.0,5,0.0,Extreme (>42°C)
11632,Tourist,Downtown Dubai,36,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11633,Daily Commuter,Downtown Dubai,47,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
11634,Daily Commuter,DIFC,44,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11635,Leisure Resident,Downtown Dubai,44,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11636,Tourist,Downtown Dubai,48,Shaded Walking,2,0,0.0,4,0.0,Extreme (>42°C)
11638,Tourist,Jumeirah,39,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11639,Leisure Resident,Deira,44,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11640,Leisure Resident,Downtown Dubai,47,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11641,Daily Commuter,DIFC,35,Indoor Shortcut,3,1,0.0,5,20.0,Moderate Summer (<42°C)
11642,Leisure Resident,Deira,39,Shaded Walking,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11643,Daily Commuter,Deira,47,Metro-Taxi Combo,0,0,0.0,4,0.0,Extreme (>42°C)
11644,Daily Commuter,Marina,41,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11645,Tourist,Downtown Dubai,43,Metro-Taxi Combo,1,1,0.0,5,20.0,Extreme (>42°C)
11646,Daily Commuter,DIFC,43,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
11647,Tourist,Deira,36,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11648,Leisure Resident,Deira,47,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11649,Daily Commuter,DIFC,32,Indoor Shortcut,2,0,0.0,1,0.0,Moderate Summer (<42°C)
11650,Daily Commuter,Downtown Dubai,40,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11651,Tourist,Marina,43,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
11652,Tourist,Deira,36,Indoor Shortcut,0,1,0.0,4,20.0,Moderate Summer (<42°C)
11653,Tourist,Marina,34,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11654,Daily Commuter,Jumeirah,36,Shaded Walking,2,1,0.0,4,20.0,Moderate Summer (<42°C)
11655,Tourist,Downtown Dubai,33,Metro-Taxi Combo,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11656,Leisure Resident,Jumeirah,45,Shaded Walking,2,0,0.0,3,0.0,Extreme (>42°C)
11657,Daily Commuter,Jumeirah,33,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11658,Tourist,Jumeirah,44,Shaded Walking,2,0,0.0,4,0.0,Extreme (>42°C)
11659,Daily Commuter,Downtown Dubai,38,Indoor Shortcut,2,1,0.0,4,20.0,Moderate Summer (<42°C)
11660,Daily Commuter,Downtown Dubai,41,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11661,Daily Commuter,DIFC,44,Metro-Taxi Combo,0,1,0.0,1,20.0,Extreme (>42°C)
11662,Daily Commuter,Marina,47,Shaded Walking,0,1,0.0,5,20.0,Extreme (>42°C)
11663,Leisure Resident,Marina,45,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
11665,Leisure Resident,DIFC,41,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11666,Leisure Resident,Jumeirah,37,Metro-Taxi Combo,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11667,Tourist,DIFC,35,Metro-Taxi Combo,2,1,0.0,3,20.0,Moderate Summer (<42°C)
11668,Leisure Resident,Deira,32,Shaded Walking,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11669,Tourist,Marina,38,Indoor Shortcut,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11670,Leisure Resident,DIFC,40,Metro-Taxi Combo,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11671,Daily Commuter,Deira,39,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11672,Leisure Resident,Deira,36,Indoor Shortcut,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11673,Leisure Resident,Deira,41,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11674,Leisure Resident,Deira,42,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11676,Tourist,Deira,37,Shaded Walking,6,0,0.0,5,0.0,Moderate Summer (<42°C)
11677,Tourist,Jumeirah,46,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
11678,Daily Commuter,Jumeirah,36,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11679,Tourist,Deira,41,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11680,Daily Commuter,Marina,43,Metro-Taxi Combo,0,0,0.0,5,0.0,Extreme (>42°C)
11681,Tourist,Deira,35,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11682,Leisure Resident,Deira,47,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11683,Daily Commuter,Deira,39,Indoor Shortcut,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11684,Leisure Resident,Marina,35,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11685,Tourist,Downtown Dubai,43,Indoor Shortcut,0,1,0.0,5,20.0,Extreme (>42°C)
11686,Leisure Resident,Downtown Dubai,33,Metro-Taxi Combo,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11687,Leisure Resident,Jumeirah,35,Indoor Shortcut,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11688,Daily Commuter,Jumeirah,36,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11689,Daily Commuter,Marina,34,Metro-Taxi Combo,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11690,Daily Commuter,DIFC,40,Metro-Taxi Combo,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11691,Tourist,Downtown Dubai,42,Metro-Taxi Combo,3,1,0.0,3,20.0,Moderate Summer (<42°C)
11692,Daily Commuter,Jumeirah,34,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11693,Daily Commuter,Downtown Dubai,33,Shaded Walking,5,0,0.0,5,0.0,Moderate Summer (<42°C)
11694,Tourist,Marina,40,Shaded Walking,2,1,0.0,1,20.0,Moderate Summer (<42°C)
11695,Daily Commuter,Marina,45,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11696,Tourist,DIFC,35,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11697,Tourist,DIFC,40,Shaded Walking,4,0,0.0,1,0.0,Moderate Summer (<42°C)
11698,Tourist,Marina,44,Indoor Shortcut,4,0,0.0,4,0.0,Extreme (>42°C)
11699,Leisure Resident,Jumeirah,46,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11700,Daily Commuter,Downtown Dubai,41,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11701,Leisure Resident,Deira,47,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
11702,Daily Commuter,DIFC,43,Shaded Walking,0,0,0.0,4,0.0,Extreme (>42°C)
11703,Tourist,Deira,36,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11704,Daily Commuter,Jumeirah,33,Metro-Taxi Combo,4,1,0.0,5,20.0,Moderate Summer (<42°C)
11705,Daily Commuter,DIFC,41,Indoor Shortcut,5,0,0.0,4,0.0,Moderate Summer (<42°C)
11706,Tourist,Deira,32,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11707,Daily Commuter,Jumeirah,38,Indoor Shortcut,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11708,Tourist,Downtown Dubai,48,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
11709,Daily Commuter,Jumeirah,47,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
11710,Daily Commuter,DIFC,34,Indoor Shortcut,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11711,Tourist,Marina,45,Metro-Taxi Combo,0,0,0.0,4,0.0,Extreme (>42°C)
11712,Tourist,Downtown Dubai,41,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11713,Daily Commuter,Deira,38,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11714,Daily Commuter,DIFC,48,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
11715,Tourist,Marina,37,Indoor Shortcut,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11716,Leisure Resident,Jumeirah,35,Indoor Shortcut,5,0,0.0,5,0.0,Moderate Summer (<42°C)
11717,Tourist,Marina,48,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11718,Daily Commuter,DIFC,40,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11719,Leisure Resident,DIFC,35,Indoor Shortcut,7,1,0.0,5,20.0,Moderate Summer (<42°C)
11720,Tourist,Marina,38,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11721,Tourist,Jumeirah,33,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11722,Tourist,Marina,48,Metro-Taxi Combo,0,0,0.0,3,0.0,Extreme (>42°C)
11723,Tourist,DIFC,39,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11724,Tourist,DIFC,46,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11725,Daily Commuter,Deira,46,Shaded Walking,1,1,0.0,3,20.0,Extreme (>42°C)
11726,Tourist,Deira,39,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11727,Daily Commuter,Downtown Dubai,47,Shaded Walking,0,0,0.0,5,0.0,Extreme (>42°C)
11728,Leisure Resident,DIFC,42,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11729,Leisure Resident,Deira,33,Shaded Walking,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11730,Daily Commuter,Marina,48,Metro-Taxi Combo,4,0,0.0,4,0.0,Extreme (>42°C)
11731,Tourist,Jumeirah,47,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11732,Daily Commuter,Marina,46,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11733,Daily Commuter,Jumeirah,44,Shaded Walking,0,0,0.0,5,0.0,Extreme (>42°C)
11734,Daily Commuter,Deira,46,Indoor Shortcut,8,1,0.0,4,20.0,Extreme (>42°C)
11735,Tourist,Downtown Dubai,35,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11736,Leisure Resident,Marina,47,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11737,Daily Commuter,Marina,43,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11738,Tourist,Marina,35,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11739,Daily Commuter,Jumeirah,34,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11740,Daily Commuter,Deira,48,Metro-Taxi Combo,4,0,0.0,5,0.0,Extreme (>42°C)
11741,Leisure Resident,Marina,48,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
11742,Daily Commuter,Marina,43,Metro-Taxi Combo,1,1,0.0,4,20.0,Extreme (>42°C)
11744,Tourist,Downtown Dubai,43,Metro-Taxi Combo,2,1,45.0,5,65.0,Extreme (>42°C)
11745,Daily Commuter,Deira,46,Metro-Taxi Combo,0,0,0.0,5,0.0,Extreme (>42°C)
11746,Daily Commuter,Deira,47,Shaded Walking,2,1,0.0,5,20.0,Extreme (>42°C)
11747,Tourist,DIFC,36,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11748,Tourist,Downtown Dubai,46,Indoor Shortcut,3,1,0.0,4,20.0,Extreme (>42°C)
11749,Daily Commuter,DIFC,48,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11750,Tourist,Jumeirah,36,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11751,Daily Commuter,DIFC,44,Indoor Shortcut,6,0,0.0,4,0.0,Extreme (>42°C)
11752,Tourist,Marina,44,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11753,Tourist,DIFC,45,Metro-Taxi Combo,0,0,0.0,3,0.0,Extreme (>42°C)
11754,Tourist,Deira,35,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11755,Leisure Resident,Jumeirah,35,Indoor Shortcut,4,1,0.0,5,20.0,Moderate Summer (<42°C)
11756,Leisure Resident,Marina,44,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
11757,Leisure Resident,DIFC,43,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
11759,Tourist,Jumeirah,43,Indoor Shortcut,3,0,0.0,3,0.0,Extreme (>42°C)
11760,Daily Commuter,Marina,35,Metro-Taxi Combo,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11761,Daily Commuter,DIFC,33,Indoor Shortcut,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11762,Leisure Resident,Jumeirah,33,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11763,Tourist,Jumeirah,36,Indoor Shortcut,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11764,Daily Commuter,Downtown Dubai,41,Indoor Shortcut,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11765,Tourist,Jumeirah,41,Indoor Shortcut,5,0,0.0,4,0.0,Moderate Summer (<42°C)
11766,Tourist,Downtown Dubai,40,Shaded Walking,0,1,0.0,5,20.0,Moderate Summer (<42°C)
11767,Daily Commuter,DIFC,44,Metro-Taxi Combo,6,0,0.0,5,0.0,Extreme (>42°C)
11768,Daily Commuter,DIFC,38,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11769,Daily Commuter,DIFC,36,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11770,Daily Commuter,Deira,41,Shaded Walking,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11771,Daily Commuter,DIFC,41,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11772,Daily Commuter,Jumeirah,37,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11773,Leisure Resident,Marina,39,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11774,Leisure Resident,Downtown Dubai,32,Shaded Walking,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11775,Daily Commuter,Deira,48,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11776,Tourist,DIFC,38,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11777,Daily Commuter,DIFC,45,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11778,Daily Commuter,Marina,48,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
11779,Tourist,Marina,40,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11780,Leisure Resident,Deira,48,Shaded Walking,5,0,0.0,4,0.0,Extreme (>42°C)
11781,Tourist,Downtown Dubai,36,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11782,Leisure Resident,DIFC,39,Indoor Shortcut,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11783,Daily Commuter,Deira,37,Shaded Walking,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11784,Daily Commuter,Jumeirah,42,Indoor Shortcut,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11785,Daily Commuter,Jumeirah,35,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11786,Leisure Resident,Deira,32,Metro-Taxi Combo,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11787,Daily Commuter,DIFC,44,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11788,Daily Commuter,Deira,45,Metro-Taxi Combo,0,0,0.0,4,0.0,Extreme (>42°C)
11789,Tourist,DIFC,32,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11790,Daily Commuter,Marina,42,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11791,Tourist,Deira,48,Indoor Shortcut,4,0,0.0,5,0.0,Extreme (>42°C)
11792,Daily Commuter,DIFC,35,Indoor Shortcut,2,0,0.0,2,0.0,Moderate Summer (<42°C)
11793,Daily Commuter,Deira,43,Indoor Shortcut,0,0,0.0,4,0.0,Extreme (>42°C)
11794,Daily Commuter,Deira,41,Indoor Shortcut,0,1,0.0,4,20.0,Moderate Summer (<42°C)
11795,Tourist,DIFC,37,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11796,Tourist,DIFC,32,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11797,Daily Commuter,Downtown Dubai,38,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11798,Tourist,Deira,47,Metro-Taxi Combo,0,0,0.0,4,0.0,Extreme (>42°C)
11799,Tourist,Jumeirah,45,Metro-Taxi Combo,0,0,0.0,5,0.0,Extreme (>42°C)
11800,Tourist,Deira,37,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11801,Leisure Resident,Deira,36,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11802,Daily Commuter,DIFC,46,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11803,Daily Commuter,Deira,37,Shaded Walking,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11804,Tourist,Deira,32,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11805,Tourist,Jumeirah,32,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11806,Daily Commuter,DIFC,44,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11807,Daily Commuter,Deira,34,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11808,Tourist,Marina,41,Indoor Shortcut,0,0,0.0,4,0.0,Moderate Summer (<42°C)
